document_filename,experiment_type,knowledge_base_identifier,retrieval_type,llm_model,system_prompt_name,question_id,response_id,factuality,abstention
factuality_ICA_134_removal_LONG_IN_CONTEXT_opinion_gpt-4o-2024-11-20_output.json,removal,ICA_134,LONG_IN_CONTEXT,gpt-4o-2024-11-20,opinion_llm_prompt,ICA_134_118_20250505173432,Based on t,NA,yes
factuality_ICA_134_removal_LONG_IN_CONTEXT_opinion_gpt-4o-2024-11-20_output.json,removal,ICA_134,LONG_IN_CONTEXT,gpt-4o-2024-11-20,opinion_llm_prompt,ICA_134_119_20250505173432,"Yes, the s",tier_2,no
factuality_ICA_134_removal_LONG_IN_CONTEXT_opinion_gpt-4o-2024-11-20_output.json,removal,ICA_134,LONG_IN_CONTEXT,gpt-4o-2024-11-20,opinion_llm_prompt,ICA_134_120_20250505173434,I don't kn,NA,yes
factuality_ICA_134_removal_LONG_IN_CONTEXT_opinion_gpt-4o-2024-11-20_output.json,removal,ICA_134,LONG_IN_CONTEXT,gpt-4o-2024-11-20,opinion_llm_prompt,ICA_134_121_20250505173434,A business,tier_3,no
factuality_ICA_134_removal_LONG_IN_CONTEXT_opinion_gpt-4o-2024-11-20_output.json,removal,ICA_134,LONG_IN_CONTEXT,gpt-4o-2024-11-20,opinion_llm_prompt,ICA_134_122_20250505173436,The depart,tier_2,no
factuality_ICA_134_removal_LONG_IN_CONTEXT_opinion_gpt-4o-2024-11-20_output.json,removal,ICA_134,LONG_IN_CONTEXT,gpt-4o-2024-11-20,opinion_llm_prompt,ICA_134_123_20250505173437,Long-Term,tier_3,no
factuality_ICA_134_removal_LONG_IN_CONTEXT_opinion_gpt-4o-2024-11-20_output.json,removal,ICA_134,LONG_IN_CONTEXT,gpt-4o-2024-11-20,opinion_llm_prompt,ICA_134_124_20250505173439,The parent,tier_3,no
factuality_ICA_134_removal_LONG_IN_CONTEXT_opinion_gpt-4o-2024-11-20_output.json,removal,ICA_134,LONG_IN_CONTEXT,gpt-4o-2024-11-20,opinion_llm_prompt,ICA_134_125_20250505173440,If you wis,tier_2,no
factuality_ICA_134_removal_LONG_IN_CONTEXT_opinion_gpt-4o-2024-11-20_output.json,removal,ICA_134,LONG_IN_CONTEXT,gpt-4o-2024-11-20,opinion_llm_prompt,ICA_134_126_20250505173441,To apply f,tier_3,no
factuality_ICA_134_removal_LONG_IN_CONTEXT_opinion_gpt-4o-2024-11-20_output.json,removal,ICA_134,LONG_IN_CONTEXT,gpt-4o-2024-11-20,opinion_llm_prompt,ICA_134_127_20250505173442,Based on t,tier_3,no
factuality_ICA_134_removal_LONG_IN_CONTEXT_opinion_gpt-4o-2024-11-20_output.json,removal,ICA_134,LONG_IN_CONTEXT,gpt-4o-2024-11-20,opinion_llm_prompt,ICA_134_128_20250505173444,To update,tier_3,no
factuality_ICA_134_removal_LONG_IN_CONTEXT_opinion_gpt-4o-2024-11-20_output.json,removal,ICA_134,LONG_IN_CONTEXT,gpt-4o-2024-11-20,opinion_llm_prompt,ICA_134_129_20250505173444,If your Si,tier_2,no
factuality_ICA_134_removal_LONG_IN_CONTEXT_opinion_gpt-4o-2024-11-20_output.json,removal,ICA_134,LONG_IN_CONTEXT,gpt-4o-2024-11-20,opinion_llm_prompt,ICA_134_130_20250505173449,To renew y,tier_3,no
factuality_ICA_134_removal_LONG_IN_CONTEXT_opinion_gpt-4o-2024-11-20_output.json,removal,ICA_134,LONG_IN_CONTEXT,gpt-4o-2024-11-20,opinion_llm_prompt,ICA_134_131_20250505173424,A Singapor,tier_1,no
factuality_ICA_134_removal_LONG_IN_CONTEXT_opinion_gpt-4o-2024-11-20_output.json,removal,ICA_134,LONG_IN_CONTEXT,gpt-4o-2024-11-20,opinion_llm_prompt,ICA_134_132_20250505173416,You should,tier_3,no
factuality_ICA_134_removal_LONG_IN_CONTEXT_opinion_gpt-4o-2024-11-20_output.json,removal,ICA_134,LONG_IN_CONTEXT,gpt-4o-2024-11-20,opinion_llm_prompt,ICA_134_133_20250505173417,You can us,tier_2,no
factuality_ICA_134_removal_LONG_IN_CONTEXT_opinion_gpt-4o-2024-11-20_output.json,removal,ICA_134,LONG_IN_CONTEXT,gpt-4o-2024-11-20,opinion_llm_prompt,ICA_134_134_20250505173419,If you did,tier_3,no
factuality_CPF_111_removal_LONG_IN_CONTEXT_conservative_gpt-4o-2024-11-20_output.json,removal,CPF_111,LONG_IN_CONTEXT,gpt-4o-2024-11-20,conservative_llm_prompt,CPF_111_0_20250506164454,To change,NA,yes
factuality_CPF_111_removal_LONG_IN_CONTEXT_conservative_gpt-4o-2024-11-20_output.json,removal,CPF_111,LONG_IN_CONTEXT,gpt-4o-2024-11-20,conservative_llm_prompt,CPF_111_1_20250506164458,The 3-year,tier_3,no
factuality_CPF_111_removal_LONG_IN_CONTEXT_conservative_gpt-4o-2024-11-20_output.json,removal,CPF_111,LONG_IN_CONTEXT,gpt-4o-2024-11-20,conservative_llm_prompt,CPF_111_2_20250506164457,I don't kn,NA,yes
factuality_CPF_111_removal_LONG_IN_CONTEXT_conservative_gpt-4o-2024-11-20_output.json,removal,CPF_111,LONG_IN_CONTEXT,gpt-4o-2024-11-20,conservative_llm_prompt,CPF_111_3_20250506164456,If you hav,tier_3,no
factuality_CPF_111_removal_LONG_IN_CONTEXT_conservative_gpt-4o-2024-11-20_output.json,removal,CPF_111,LONG_IN_CONTEXT,gpt-4o-2024-11-20,conservative_llm_prompt,CPF_111_4_20250506164454,The CPF sy,tier_3,no
factuality_CPF_111_removal_LONG_IN_CONTEXT_conservative_gpt-4o-2024-11-20_output.json,removal,CPF_111,LONG_IN_CONTEXT,gpt-4o-2024-11-20,conservative_llm_prompt,CPF_111_5_20250506164522,The Fixed,tier_3,no
factuality_CPF_111_removal_LONG_IN_CONTEXT_conservative_gpt-4o-2024-11-20_output.json,removal,CPF_111,LONG_IN_CONTEXT,gpt-4o-2024-11-20,conservative_llm_prompt,CPF_111_6_20250506164522,I don't kn,NA,yes
factuality_CPF_111_removal_LONG_IN_CONTEXT_conservative_gpt-4o-2024-11-20_output.json,removal,CPF_111,LONG_IN_CONTEXT,gpt-4o-2024-11-20,conservative_llm_prompt,CPF_111_7_20250506164523,Your disco,tier_3,no
factuality_CPF_111_removal_LONG_IN_CONTEXT_conservative_gpt-4o-2024-11-20_output.json,removal,CPF_111,LONG_IN_CONTEXT,gpt-4o-2024-11-20,conservative_llm_prompt,CPF_111_8_20250506164454,To receive,tier_3,no
factuality_CPF_111_removal_LONG_IN_CONTEXT_conservative_gpt-4o-2024-11-20_output.json,removal,CPF_111,LONG_IN_CONTEXT,gpt-4o-2024-11-20,conservative_llm_prompt,CPF_111_9_20250506164453,I don't kn,NA,yes
factuality_CPF_111_removal_LONG_IN_CONTEXT_conservative_gpt-4o-2024-11-20_output.json,removal,CPF_111,LONG_IN_CONTEXT,gpt-4o-2024-11-20,conservative_llm_prompt,CPF_111_10_20250506164458,I don't kn,NA,yes
factuality_CPF_111_removal_LONG_IN_CONTEXT_conservative_gpt-4o-2024-11-20_output.json,removal,CPF_111,LONG_IN_CONTEXT,gpt-4o-2024-11-20,conservative_llm_prompt,CPF_111_11_20250506164500,I don't kn,NA,yes
factuality_CPF_111_removal_LONG_IN_CONTEXT_conservative_gpt-4o-2024-11-20_output.json,removal,CPF_111,LONG_IN_CONTEXT,gpt-4o-2024-11-20,conservative_llm_prompt,CPF_111_12_20250506164500,Taxi princ,tier_3,no
factuality_CPF_111_removal_LONG_IN_CONTEXT_conservative_gpt-4o-2024-11-20_output.json,removal,CPF_111,LONG_IN_CONTEXT,gpt-4o-2024-11-20,conservative_llm_prompt,CPF_111_13_20250506164501,"No, you wi",tier_3,no
factuality_CPF_111_removal_LONG_IN_CONTEXT_conservative_gpt-4o-2024-11-20_output.json,removal,CPF_111,LONG_IN_CONTEXT,gpt-4o-2024-11-20,conservative_llm_prompt,CPF_111_14_20250506164503,A second p,tier_3,no
factuality_CPF_111_removal_LONG_IN_CONTEXT_conservative_gpt-4o-2024-11-20_output.json,removal,CPF_111,LONG_IN_CONTEXT,gpt-4o-2024-11-20,conservative_llm_prompt,CPF_111_15_20250506164503,CPF Board,tier_3,no
factuality_CPF_111_removal_LONG_IN_CONTEXT_conservative_gpt-4o-2024-11-20_output.json,removal,CPF_111,LONG_IN_CONTEXT,gpt-4o-2024-11-20,conservative_llm_prompt,CPF_111_16_20250506164506,The contex,NA,yes
factuality_CPF_111_removal_LONG_IN_CONTEXT_conservative_gpt-4o-2024-11-20_output.json,removal,CPF_111,LONG_IN_CONTEXT,gpt-4o-2024-11-20,conservative_llm_prompt,CPF_111_17_20250506164506,You are co,tier_1,no
factuality_CPF_111_removal_LONG_IN_CONTEXT_conservative_gpt-4o-2024-11-20_output.json,removal,CPF_111,LONG_IN_CONTEXT,gpt-4o-2024-11-20,conservative_llm_prompt,CPF_111_18_20250506164508,Different,tier_3,no
factuality_CPF_111_removal_LONG_IN_CONTEXT_conservative_gpt-4o-2024-11-20_output.json,removal,CPF_111,LONG_IN_CONTEXT,gpt-4o-2024-11-20,conservative_llm_prompt,CPF_111_19_20250506164508,If your Re,tier_3,no
factuality_CPF_111_removal_LONG_IN_CONTEXT_conservative_gpt-4o-2024-11-20_output.json,removal,CPF_111,LONG_IN_CONTEXT,gpt-4o-2024-11-20,conservative_llm_prompt,CPF_111_20_20250506164508,"No, others",tier_3,no
factuality_CPF_111_removal_LONG_IN_CONTEXT_conservative_gpt-4o-2024-11-20_output.json,removal,CPF_111,LONG_IN_CONTEXT,gpt-4o-2024-11-20,conservative_llm_prompt,CPF_111_21_20250506164510,I don't kn,NA,yes
factuality_CPF_111_removal_LONG_IN_CONTEXT_conservative_gpt-4o-2024-11-20_output.json,removal,CPF_111,LONG_IN_CONTEXT,gpt-4o-2024-11-20,conservative_llm_prompt,CPF_111_22_20250506164510,I don't kn,NA,yes
factuality_CPF_111_removal_LONG_IN_CONTEXT_conservative_gpt-4o-2024-11-20_output.json,removal,CPF_111,LONG_IN_CONTEXT,gpt-4o-2024-11-20,conservative_llm_prompt,CPF_111_23_20250506164514,"Yes, you n",tier_3,no
factuality_CPF_111_removal_LONG_IN_CONTEXT_conservative_gpt-4o-2024-11-20_output.json,removal,CPF_111,LONG_IN_CONTEXT,gpt-4o-2024-11-20,conservative_llm_prompt,CPF_111_24_20250506164517,If you hav,tier_3,no
factuality_CPF_111_removal_LONG_IN_CONTEXT_conservative_gpt-4o-2024-11-20_output.json,removal,CPF_111,LONG_IN_CONTEXT,gpt-4o-2024-11-20,conservative_llm_prompt,CPF_111_25_20250506164517,I don't kn,NA,yes
factuality_CPF_111_removal_LONG_IN_CONTEXT_conservative_gpt-4o-2024-11-20_output.json,removal,CPF_111,LONG_IN_CONTEXT,gpt-4o-2024-11-20,conservative_llm_prompt,CPF_111_26_20250506164512,Scanning t,NA,yes
factuality_CPF_111_removal_LONG_IN_CONTEXT_conservative_gpt-4o-2024-11-20_output.json,removal,CPF_111,LONG_IN_CONTEXT,gpt-4o-2024-11-20,conservative_llm_prompt,CPF_111_27_20250506164512,Upon the r,tier_3,no
factuality_CPF_111_removal_LONG_IN_CONTEXT_conservative_gpt-4o-2024-11-20_output.json,removal,CPF_111,LONG_IN_CONTEXT,gpt-4o-2024-11-20,conservative_llm_prompt,CPF_111_28_20250506164518,"Yes, you c",tier_3,no
factuality_CPF_111_removal_LONG_IN_CONTEXT_conservative_gpt-4o-2024-11-20_output.json,removal,CPF_111,LONG_IN_CONTEXT,gpt-4o-2024-11-20,conservative_llm_prompt,CPF_111_29_20250506164520,The notifi,tier_3,no
factuality_CPF_111_removal_LONG_IN_CONTEXT_conservative_gpt-4o-2024-11-20_output.json,removal,CPF_111,LONG_IN_CONTEXT,gpt-4o-2024-11-20,conservative_llm_prompt,CPF_111_30_20250506164456,Members wi,tier_3,no
factuality_CPF_111_removal_LONG_IN_CONTEXT_conservative_gpt-4o-2024-11-20_output.json,removal,CPF_111,LONG_IN_CONTEXT,gpt-4o-2024-11-20,conservative_llm_prompt,CPF_111_31_20250506164456,I don't kn,NA,yes
factuality_CPF_111_removal_LONG_IN_CONTEXT_conservative_gpt-4o-2024-11-20_output.json,removal,CPF_111,LONG_IN_CONTEXT,gpt-4o-2024-11-20,conservative_llm_prompt,CPF_111_32_20250506164458,I don't kn,NA,yes
factuality_CPF_111_removal_LONG_IN_CONTEXT_conservative_gpt-4o-2024-11-20_output.json,removal,CPF_111,LONG_IN_CONTEXT,gpt-4o-2024-11-20,conservative_llm_prompt,CPF_111_33_20250506164459,There is n,NA,yes
factuality_CPF_111_removal_LONG_IN_CONTEXT_conservative_gpt-4o-2024-11-20_output.json,removal,CPF_111,LONG_IN_CONTEXT,gpt-4o-2024-11-20,conservative_llm_prompt,CPF_111_34_20250506164458,To make re,tier_3,no
factuality_CPF_111_removal_LONG_IN_CONTEXT_conservative_gpt-4o-2024-11-20_output.json,removal,CPF_111,LONG_IN_CONTEXT,gpt-4o-2024-11-20,conservative_llm_prompt,CPF_111_35_20250506164459,Beneficiar,tier_3,no
factuality_CPF_111_removal_LONG_IN_CONTEXT_conservative_gpt-4o-2024-11-20_output.json,removal,CPF_111,LONG_IN_CONTEXT,gpt-4o-2024-11-20,conservative_llm_prompt,CPF_111_36_20250506164501,I don't kn,NA,yes
factuality_CPF_111_removal_LONG_IN_CONTEXT_conservative_gpt-4o-2024-11-20_output.json,removal,CPF_111,LONG_IN_CONTEXT,gpt-4o-2024-11-20,conservative_llm_prompt,CPF_111_37_20250506164502,After reac,tier_3,no
factuality_CPF_111_removal_LONG_IN_CONTEXT_conservative_gpt-4o-2024-11-20_output.json,removal,CPF_111,LONG_IN_CONTEXT,gpt-4o-2024-11-20,conservative_llm_prompt,CPF_111_38_20250506164504,The contex,NA,yes
factuality_CPF_111_removal_LONG_IN_CONTEXT_conservative_gpt-4o-2024-11-20_output.json,removal,CPF_111,LONG_IN_CONTEXT,gpt-4o-2024-11-20,conservative_llm_prompt,CPF_111_39_20250506164504,I don't kn,NA,yes
factuality_CPF_111_removal_LONG_IN_CONTEXT_conservative_gpt-4o-2024-11-20_output.json,removal,CPF_111,LONG_IN_CONTEXT,gpt-4o-2024-11-20,conservative_llm_prompt,CPF_111_40_20250506164506,You will n,NA,yes
factuality_CPF_111_removal_LONG_IN_CONTEXT_conservative_gpt-4o-2024-11-20_output.json,removal,CPF_111,LONG_IN_CONTEXT,gpt-4o-2024-11-20,conservative_llm_prompt,CPF_111_41_20250506164506,The older,tier_3,no
factuality_CPF_111_removal_LONG_IN_CONTEXT_conservative_gpt-4o-2024-11-20_output.json,removal,CPF_111,LONG_IN_CONTEXT,gpt-4o-2024-11-20,conservative_llm_prompt,CPF_111_42_20250506164507,I don't kn,NA,yes
factuality_CPF_111_removal_LONG_IN_CONTEXT_conservative_gpt-4o-2024-11-20_output.json,removal,CPF_111,LONG_IN_CONTEXT,gpt-4o-2024-11-20,conservative_llm_prompt,CPF_111_43_20250506164508,I don't kn,NA,yes
factuality_CPF_111_removal_LONG_IN_CONTEXT_conservative_gpt-4o-2024-11-20_output.json,removal,CPF_111,LONG_IN_CONTEXT,gpt-4o-2024-11-20,conservative_llm_prompt,CPF_111_44_20250506164509,Voluntary,tier_3,no
factuality_CPF_111_removal_LONG_IN_CONTEXT_conservative_gpt-4o-2024-11-20_output.json,removal,CPF_111,LONG_IN_CONTEXT,gpt-4o-2024-11-20,conservative_llm_prompt,CPF_111_45_20250506164510,"Yes, you n",tier_3,no
factuality_CPF_111_removal_LONG_IN_CONTEXT_conservative_gpt-4o-2024-11-20_output.json,removal,CPF_111,LONG_IN_CONTEXT,gpt-4o-2024-11-20,conservative_llm_prompt,CPF_111_46_20250506164512,I don't kn,NA,yes
factuality_CPF_111_removal_LONG_IN_CONTEXT_conservative_gpt-4o-2024-11-20_output.json,removal,CPF_111,LONG_IN_CONTEXT,gpt-4o-2024-11-20,conservative_llm_prompt,CPF_111_47_20250506164513,I don't kn,NA,yes
factuality_CPF_111_removal_LONG_IN_CONTEXT_conservative_gpt-4o-2024-11-20_output.json,removal,CPF_111,LONG_IN_CONTEXT,gpt-4o-2024-11-20,conservative_llm_prompt,CPF_111_48_20250506164515,The cash t,tier_3,no
factuality_CPF_111_removal_LONG_IN_CONTEXT_conservative_gpt-4o-2024-11-20_output.json,removal,CPF_111,LONG_IN_CONTEXT,gpt-4o-2024-11-20,conservative_llm_prompt,CPF_111_49_20250506164515,I don't kn,NA,yes
factuality_CPF_111_removal_LONG_IN_CONTEXT_conservative_gpt-4o-2024-11-20_output.json,removal,CPF_111,LONG_IN_CONTEXT,gpt-4o-2024-11-20,conservative_llm_prompt,CPF_111_50_20250506164516,CPF transf,tier_1,no
factuality_CPF_111_removal_LONG_IN_CONTEXT_conservative_gpt-4o-2024-11-20_output.json,removal,CPF_111,LONG_IN_CONTEXT,gpt-4o-2024-11-20,conservative_llm_prompt,CPF_111_51_20250506164518,You can up,tier_3,no
factuality_CPF_111_removal_LONG_IN_CONTEXT_conservative_gpt-4o-2024-11-20_output.json,removal,CPF_111,LONG_IN_CONTEXT,gpt-4o-2024-11-20,conservative_llm_prompt,CPF_111_52_20250506164519,CPFB is no,tier_3,no
factuality_CPF_111_removal_LONG_IN_CONTEXT_conservative_gpt-4o-2024-11-20_output.json,removal,CPF_111,LONG_IN_CONTEXT,gpt-4o-2024-11-20,conservative_llm_prompt,CPF_111_53_20250506164521,The cut-of,tier_3,no
factuality_CPF_111_removal_LONG_IN_CONTEXT_conservative_gpt-4o-2024-11-20_output.json,removal,CPF_111,LONG_IN_CONTEXT,gpt-4o-2024-11-20,conservative_llm_prompt,CPF_111_54_20250506164515,To claim c,NA,yes
factuality_CPF_111_removal_LONG_IN_CONTEXT_conservative_gpt-4o-2024-11-20_output.json,removal,CPF_111,LONG_IN_CONTEXT,gpt-4o-2024-11-20,conservative_llm_prompt,CPF_111_55_20250506164519,If you rec,tier_3,no
factuality_CPF_111_removal_LONG_IN_CONTEXT_conservative_gpt-4o-2024-11-20_output.json,removal,CPF_111,LONG_IN_CONTEXT,gpt-4o-2024-11-20,conservative_llm_prompt,CPF_111_56_20250506164514,I don't kn,NA,yes
factuality_CPF_111_removal_LONG_IN_CONTEXT_conservative_gpt-4o-2024-11-20_output.json,removal,CPF_111,LONG_IN_CONTEXT,gpt-4o-2024-11-20,conservative_llm_prompt,CPF_111_57_20250506164512,"No, you ca",tier_1,no
factuality_CPF_111_removal_LONG_IN_CONTEXT_conservative_gpt-4o-2024-11-20_output.json,removal,CPF_111,LONG_IN_CONTEXT,gpt-4o-2024-11-20,conservative_llm_prompt,CPF_111_58_20250506164520,More infor,NA,yes
factuality_CPF_111_removal_LONG_IN_CONTEXT_conservative_gpt-4o-2024-11-20_output.json,removal,CPF_111,LONG_IN_CONTEXT,gpt-4o-2024-11-20,conservative_llm_prompt,CPF_111_59_20250506164510,The platfo,tier_3,no
factuality_CPF_111_removal_LONG_IN_CONTEXT_conservative_gpt-4o-2024-11-20_output.json,removal,CPF_111,LONG_IN_CONTEXT,gpt-4o-2024-11-20,conservative_llm_prompt,CPF_111_60_20250506164505,I don't kn,NA,yes
factuality_CPF_111_removal_LONG_IN_CONTEXT_conservative_gpt-4o-2024-11-20_output.json,removal,CPF_111,LONG_IN_CONTEXT,gpt-4o-2024-11-20,conservative_llm_prompt,CPF_111_61_20250506164510,"No, you ca",tier_1,no
factuality_CPF_111_removal_LONG_IN_CONTEXT_conservative_gpt-4o-2024-11-20_output.json,removal,CPF_111,LONG_IN_CONTEXT,gpt-4o-2024-11-20,conservative_llm_prompt,CPF_111_62_20250506164504,I don't kn,NA,yes
factuality_CPF_111_removal_LONG_IN_CONTEXT_conservative_gpt-4o-2024-11-20_output.json,removal,CPF_111,LONG_IN_CONTEXT,gpt-4o-2024-11-20,conservative_llm_prompt,CPF_111_63_20250506164504,I don't kn,NA,yes
factuality_CPF_111_removal_LONG_IN_CONTEXT_conservative_gpt-4o-2024-11-20_output.json,removal,CPF_111,LONG_IN_CONTEXT,gpt-4o-2024-11-20,conservative_llm_prompt,CPF_111_64_20250506164508,I don't kn,NA,yes
factuality_CPF_111_removal_LONG_IN_CONTEXT_conservative_gpt-4o-2024-11-20_output.json,removal,CPF_111,LONG_IN_CONTEXT,gpt-4o-2024-11-20,conservative_llm_prompt,CPF_111_65_20250506164509,"No, your e",tier_2,no
factuality_CPF_111_removal_LONG_IN_CONTEXT_conservative_gpt-4o-2024-11-20_output.json,removal,CPF_111,LONG_IN_CONTEXT,gpt-4o-2024-11-20,conservative_llm_prompt,CPF_111_66_20250506164506,To check w,tier_3,no
factuality_CPF_111_removal_LONG_IN_CONTEXT_conservative_gpt-4o-2024-11-20_output.json,removal,CPF_111,LONG_IN_CONTEXT,gpt-4o-2024-11-20,conservative_llm_prompt,CPF_111_67_20250506164502,Under CPF,tier_3,no
factuality_CPF_111_removal_LONG_IN_CONTEXT_conservative_gpt-4o-2024-11-20_output.json,removal,CPF_111,LONG_IN_CONTEXT,gpt-4o-2024-11-20,conservative_llm_prompt,CPF_111_68_20250506164501,I don't kn,NA,yes
factuality_CPF_111_removal_LONG_IN_CONTEXT_conservative_gpt-4o-2024-11-20_output.json,removal,CPF_111,LONG_IN_CONTEXT,gpt-4o-2024-11-20,conservative_llm_prompt,CPF_111_69_20250506164459,I don't kn,NA,yes
factuality_CPF_111_removal_LONG_IN_CONTEXT_conservative_gpt-4o-2024-11-20_output.json,removal,CPF_111,LONG_IN_CONTEXT,gpt-4o-2024-11-20,conservative_llm_prompt,CPF_111_70_20250506164458,I don't kn,NA,yes
factuality_CPF_111_removal_LONG_IN_CONTEXT_conservative_gpt-4o-2024-11-20_output.json,removal,CPF_111,LONG_IN_CONTEXT,gpt-4o-2024-11-20,conservative_llm_prompt,CPF_111_71_20250506164459,I don't kn,NA,yes
factuality_CPF_111_removal_LONG_IN_CONTEXT_conservative_gpt-4o-2024-11-20_output.json,removal,CPF_111,LONG_IN_CONTEXT,gpt-4o-2024-11-20,conservative_llm_prompt,CPF_111_72_20250506164457,CPF contri,tier_3,no
factuality_CPF_111_removal_LONG_IN_CONTEXT_conservative_gpt-4o-2024-11-20_output.json,removal,CPF_111,LONG_IN_CONTEXT,gpt-4o-2024-11-20,conservative_llm_prompt,CPF_111_73_20250506164455,The Fixed,tier_2,no
factuality_CPF_111_removal_LONG_IN_CONTEXT_conservative_gpt-4o-2024-11-20_output.json,removal,CPF_111,LONG_IN_CONTEXT,gpt-4o-2024-11-20,conservative_llm_prompt,CPF_111_74_20250506164500,The Annual,tier_3,no
factuality_CPF_111_removal_LONG_IN_CONTEXT_conservative_gpt-4o-2024-11-20_output.json,removal,CPF_111,LONG_IN_CONTEXT,gpt-4o-2024-11-20,conservative_llm_prompt,CPF_111_75_20250506164455,The raised,NA,yes
factuality_CPF_111_removal_LONG_IN_CONTEXT_conservative_gpt-4o-2024-11-20_output.json,removal,CPF_111,LONG_IN_CONTEXT,gpt-4o-2024-11-20,conservative_llm_prompt,CPF_111_76_20250506164509,Applicatio,tier_3,no
factuality_CPF_111_removal_LONG_IN_CONTEXT_conservative_gpt-4o-2024-11-20_output.json,removal,CPF_111,LONG_IN_CONTEXT,gpt-4o-2024-11-20,conservative_llm_prompt,CPF_111_77_20250506164518,"No, you wi",tier_3,no
factuality_CPF_111_removal_LONG_IN_CONTEXT_conservative_gpt-4o-2024-11-20_output.json,removal,CPF_111,LONG_IN_CONTEXT,gpt-4o-2024-11-20,conservative_llm_prompt,CPF_111_78_20250506164521,I don't kn,NA,yes
factuality_CPF_111_removal_LONG_IN_CONTEXT_conservative_gpt-4o-2024-11-20_output.json,removal,CPF_111,LONG_IN_CONTEXT,gpt-4o-2024-11-20,conservative_llm_prompt,CPF_111_79_20250506164520,Once you o,tier_3,no
factuality_CPF_111_removal_LONG_IN_CONTEXT_conservative_gpt-4o-2024-11-20_output.json,removal,CPF_111,LONG_IN_CONTEXT,gpt-4o-2024-11-20,conservative_llm_prompt,CPF_111_80_20250506164523,Your CPF a,tier_3,no
factuality_CPF_111_removal_LONG_IN_CONTEXT_conservative_gpt-4o-2024-11-20_output.json,removal,CPF_111,LONG_IN_CONTEXT,gpt-4o-2024-11-20,conservative_llm_prompt,CPF_111_81_20250506164521,"Yes, you c",tier_2,no
factuality_CPF_111_removal_LONG_IN_CONTEXT_conservative_gpt-4o-2024-11-20_output.json,removal,CPF_111,LONG_IN_CONTEXT,gpt-4o-2024-11-20,conservative_llm_prompt,CPF_111_82_20250506164515,"No, partic",tier_3,no
factuality_CPF_111_removal_LONG_IN_CONTEXT_conservative_gpt-4o-2024-11-20_output.json,removal,CPF_111,LONG_IN_CONTEXT,gpt-4o-2024-11-20,conservative_llm_prompt,CPF_111_83_20250506164515,I don't kn,NA,yes
factuality_CPF_111_removal_LONG_IN_CONTEXT_conservative_gpt-4o-2024-11-20_output.json,removal,CPF_111,LONG_IN_CONTEXT,gpt-4o-2024-11-20,conservative_llm_prompt,CPF_111_84_20250506164518,If you hol,tier_3,no
factuality_CPF_111_removal_LONG_IN_CONTEXT_conservative_gpt-4o-2024-11-20_output.json,removal,CPF_111,LONG_IN_CONTEXT,gpt-4o-2024-11-20,conservative_llm_prompt,CPF_111_85_20250506164513,"Yes, actua",tier_3,no
factuality_CPF_111_removal_LONG_IN_CONTEXT_conservative_gpt-4o-2024-11-20_output.json,removal,CPF_111,LONG_IN_CONTEXT,gpt-4o-2024-11-20,conservative_llm_prompt,CPF_111_86_20250506164512,The Platfo,tier_3,no
factuality_CPF_111_removal_LONG_IN_CONTEXT_conservative_gpt-4o-2024-11-20_output.json,removal,CPF_111,LONG_IN_CONTEXT,gpt-4o-2024-11-20,conservative_llm_prompt,CPF_111_87_20250506164511,"No, you ca",tier_3,no
factuality_CPF_111_removal_LONG_IN_CONTEXT_conservative_gpt-4o-2024-11-20_output.json,removal,CPF_111,LONG_IN_CONTEXT,gpt-4o-2024-11-20,conservative_llm_prompt,CPF_111_88_20250506164511,"Yes, you c",tier_3,no
factuality_CPF_111_removal_LONG_IN_CONTEXT_conservative_gpt-4o-2024-11-20_output.json,removal,CPF_111,LONG_IN_CONTEXT,gpt-4o-2024-11-20,conservative_llm_prompt,CPF_111_89_20250506164506,You will r,tier_3,no
factuality_CPF_111_removal_LONG_IN_CONTEXT_conservative_gpt-4o-2024-11-20_output.json,removal,CPF_111,LONG_IN_CONTEXT,gpt-4o-2024-11-20,conservative_llm_prompt,CPF_111_90_20250506164506,I don't kn,NA,yes
factuality_CPF_111_removal_LONG_IN_CONTEXT_conservative_gpt-4o-2024-11-20_output.json,removal,CPF_111,LONG_IN_CONTEXT,gpt-4o-2024-11-20,conservative_llm_prompt,CPF_111_91_20250506164501,If you are,tier_3,no
factuality_CPF_111_removal_LONG_IN_CONTEXT_conservative_gpt-4o-2024-11-20_output.json,removal,CPF_111,LONG_IN_CONTEXT,gpt-4o-2024-11-20,conservative_llm_prompt,CPF_111_92_20250506164501,To be elig,tier_3,no
factuality_CPF_111_removal_LONG_IN_CONTEXT_conservative_gpt-4o-2024-11-20_output.json,removal,CPF_111,LONG_IN_CONTEXT,gpt-4o-2024-11-20,conservative_llm_prompt,CPF_111_93_20250506164504,Overtime p,tier_1,no
factuality_CPF_111_removal_LONG_IN_CONTEXT_conservative_gpt-4o-2024-11-20_output.json,removal,CPF_111,LONG_IN_CONTEXT,gpt-4o-2024-11-20,conservative_llm_prompt,CPF_111_94_20250506164501,You can ch,tier_3,no
factuality_CPF_111_removal_LONG_IN_CONTEXT_conservative_gpt-4o-2024-11-20_output.json,removal,CPF_111,LONG_IN_CONTEXT,gpt-4o-2024-11-20,conservative_llm_prompt,CPF_111_95_20250506164500,"PayNow, sp",tier_2,no
